id,sale_date,day_of_week,product_id,product_name,category,units_sold,is_weekend
4294,2024-02-17,Saturday,64,Classic Orange,Meat,32,True
4295,2024-02-17,Saturday,65,Fresh Orange,Meat,5,True
4296,2024-02-17,Saturday,66,Organic Beef,Beverages,34,True
4297,2024-02-17,Saturday,67,Organic Turkey,Produce,33,True
4298,2024-02-17,Saturday,68,Fresh Onions,Produce,29,True
4299,2024-02-17,Saturday,69,Fresh Butter,Bakery,51,True
4300,2024-02-17,Saturday,70,Fresh Orange,Beverages,30,True
4301,2024-02-17,Saturday,71,Organic Milk,Beverages,8,True
4302,2024-02-17,Saturday,72,Organic Beef,Frozen,47,True
4303,2024-02-17,Saturday,73,Premium Cheese,Produce,35,True
4304,2024-02-17,Saturday,74,Classic Bagel,Bakery,57,True
4305,2024-02-17,Saturday,75,Premium Beef,Meat,54,True
4306,2024-02-17,Saturday,76,Fresh Rice,Frozen,62,True
4307,2024-02-17,Saturday,77,Premium Chicken,Frozen,33,True
4308,2024-02-17,Saturday,78,Organic Rice,Dairy,43,True
4309,2024-02-17,Saturday,79,Fresh Ice Cream,Meat,63,True
4310,2024-02-17,Saturday,80,Classic Rice,Beverages,74,True
4311,2024-02-17,Saturday,81,Organic Cheese,Beverages,30,True
4312,2024-02-17,Saturday,82,Fresh Grapes,Dairy,35,True
4313,2024-02-17,Saturday,83,Organic Lettuce,Produce,24,True
4314,2024-02-17,Saturday,84,Fresh Pasta,Meat,33,True
4315,2024-02-17,Saturday,85,Organic Peppers,Frozen,55,True
4316,2024-02-17,Saturday,86,Premium Chicken,Dairy,25,True
4317,2024-02-17,Saturday,87,Premium Bread,Frozen,39,True
4318,2024-02-17,Saturday,88,Organic Rice,Frozen,21,True
4319,2024-02-17,Saturday,89,Premium Butter,Bakery,29,True
4320,2024-02-17,Saturday,90,Fresh Rice,Beverages,46,True
4321,2024-02-18,Sunday,1,Fresh Grapes,Produce,58,True
4322,2024-02-18,Sunday,2,Fresh Milk,Beverages,49,True
4323,2024-02-18,Sunday,3,Organic Rice,Bakery,11,True
4324,2024-02-18,Sunday,4,Classic Juice,Bakery,29,True
4325,2024-02-18,Sunday,5,Fresh Milk,Produce,28,True
4326,2024-02-18,Sunday,6,Classic Rice,Bakery,53,True
4327,2024-02-18,Sunday,7,Fresh Beans,Dairy,20,True
4328,2024-02-18,Sunday,8,Premium Lettuce,Beverages,25,True
4329,2024-02-18,Sunday,9,Organic Turkey,Dairy,95,True
4330,2024-02-18,Sunday,10,Fresh Yogurt,Meat,21,True
4331,2024-02-18,Sunday,11,Classic Spinach,Meat,23,True
4332,2024-02-18,Sunday,12,Premium Pasta,Frozen,15,True
4333,2024-02-18,Sunday,13,Organic Ice Cream,Meat,7,True
4334,2024-02-18,Sunday,14,Organic Salmon,Dairy,29,True
4335,2024-02-18,Sunday,15,Classic Bagel,Beverages,10,True
4336,2024-02-18,Sunday,16,Fresh Rice,Frozen,20,True
4337,2024-02-18,Sunday,17,Fresh Bagel,Dairy,75,True
4338,2024-02-18,Sunday,18,Classic Tomato,Beverages,22,True
4339,2024-02-18,Sunday,19,Premium Carrots,Beverages,62,True
4340,2024-02-18,Sunday,20,Premium Turkey,Produce,28,True
4341,2024-02-18,Sunday,21,Premium Cheese,Produce,19,True
4342,2024-02-18,Sunday,22,Classic Cheddar,Meat,21,True
4343,2024-02-18,Sunday,23,Fresh Mango,Dairy,6,True
4344,2024-02-18,Sunday,24,Fresh Spinach,Produce,70,True
4345,2024-02-18,Sunday,25,Premium Cheese,Frozen,22,True
4346,2024-02-18,Sunday,26,Classic Onions,Beverages,53,True
4347,2024-02-18,Sunday,27,Classic Yogurt,Dairy,83,True
4348,2024-02-18,Sunday,28,Organic Bread,Bakery,84,True
4349,2024-02-18,Sunday,29,Premium Beef,Bakery,22,True
4350,2024-02-18,Sunday,30,Classic Carrots,Dairy,50,True
4351,2024-02-18,Sunday,31,Premium Beef,Frozen,66,True
4352,2024-02-18,Sunday,32,Premium Beans,Bakery,95,True
4353,2024-02-18,Sunday,33,Premium Rice,Bakery,20,True
4354,2024-02-18,Sunday,34,Classic Eggs,Frozen,38,True
4355,2024-02-18,Sunday,35,Premium Mango,Frozen,15,True
4356,2024-02-18,Sunday,36,Organic Chicken,Dairy,16,True
4357,2024-02-18,Sunday,37,Premium Butter,Dairy,27,True
4358,2024-02-18,Sunday,38,Fresh Pasta,Produce,39,True
4359,2024-02-18,Sunday,39,Organic Spinach,Bakery,19,True
4360,2024-02-18,Sunday,40,Classic Peppers,Beverages,8,True
4361,2024-02-18,Sunday,41,Premium Salmon,Meat,64,True
4362,2024-02-18,Sunday,42,Organic Cereal,Meat,46,True
4363,2024-02-18,Sunday,43,Premium Turkey,Produce,55,True
4364,2024-02-18,Sunday,44,Classic Beans,Frozen,20,True
4365,2024-02-18,Sunday,45,Premium Pasta,Produce,36,True
4366,2024-02-18,Sunday,46,Classic Fish,Dairy,31,True
4367,2024-02-18,Sunday,47,Organic Cream,Dairy,87,True
4368,2024-02-18,Sunday,48,Organic Bread,Dairy,32,True
4369,2024-02-18,Sunday,49,Classic Mango,Produce,29,True
4370,2024-02-18,Sunday,50,Fresh Turkey,Bakery,14,True
4371,2024-02-18,Sunday,51,Fresh Chicken,Beverages,61,True
4372,2024-02-18,Sunday,52,Fresh Eggs,Produce,67,True
4373,2024-02-18,Sunday,53,Premium Spinach,Meat,40,True
4374,2024-02-18,Sunday,54,Fresh Ice Cream,Bakery,7,True
4375,2024-02-18,Sunday,55,Classic Pasta,Dairy,38,True
4376,2024-02-18,Sunday,56,Organic Chicken,Frozen,59,True
4377,2024-02-18,Sunday,57,Organic Chicken,Produce,20,True
4378,2024-02-18,Sunday,58,Classic Orange,Beverages,54,True
4379,2024-02-18,Sunday,59,Organic Spinach,Bakery,23,True
4380,2024-02-18,Sunday,60,Organic Beef,Bakery,67,True
4381,2024-02-18,Sunday,61,Classic Fish,Dairy,26,True
4382,2024-02-18,Sunday,62,Classic Yogurt,Meat,39,True
4383,2024-02-18,Sunday,63,Classic Peppers,Beverages,57,True
4384,2024-02-18,Sunday,64,Classic Orange,Meat,23,True
4385,2024-02-18,Sunday,65,Fresh Orange,Meat,5,True
4386,2024-02-18,Sunday,66,Organic Beef,Beverages,31,True
4387,2024-02-18,Sunday,67,Organic Turkey,Produce,47,True
4388,2024-02-18,Sunday,68,Fresh Onions,Produce,24,True
4389,2024-02-18,Sunday,69,Fresh Butter,Bakery,84,True
4390,2024-02-18,Sunday,70,Fresh Orange,Beverages,25,True
4391,2024-02-18,Sunday,71,Organic Milk,Beverages,12,True
4392,2024-02-18,Sunday,72,Organic Beef,Frozen,46,True
4393,2024-02-18,Sunday,73,Premium Cheese,Produce,25,True
4394,2024-02-18,Sunday,74,Classic Bagel,Bakery,39,True
4395,2024-02-18,Sunday,75,Premium Beef,Meat,55,True
4396,2024-02-18,Sunday,76,Fresh Rice,Frozen,55,True
4397,2024-02-18,Sunday,77,Premium Chicken,Frozen,39,True
4398,2024-02-18,Sunday,78,Organic Rice,Dairy,51,True
4399,2024-02-18,Sunday,79,Fresh Ice Cream,Meat,62,True
4400,2024-02-18,Sunday,80,Classic Rice,Beverages,81,True
4401,2024-02-18,Sunday,81,Organic Cheese,Beverages,27,True
4402,2024-02-18,Sunday,82,Fresh Grapes,Dairy,41,True
4403,2024-02-18,Sunday,83,Organic Lettuce,Produce,19,True
4404,2024-02-18,Sunday,84,Fresh Pasta,Meat,32,True
4405,2024-02-18,Sunday,85,Organic Peppers,Frozen,44,True
4406,2024-02-18,Sunday,86,Premium Chicken,Dairy,27,True
4407,2024-02-18,Sunday,87,Premium Bread,Frozen,55,True
4408,2024-02-18,Sunday,88,Organic Rice,Frozen,15,True
4409,2024-02-18,Sunday,89,Premium Butter,Bakery,27,True
4410,2024-02-18,Sunday,90,Fresh Rice,Beverages,44,True
4411,2024-02-19,Monday,1,Fresh Grapes,Produce,28,False
4412,2024-02-19,Monday,2,Fresh Milk,Beverages,35,False
4413,2024-02-19,Monday,3,Organic Rice,Bakery,5,False
4414,2024-02-19,Monday,4,Classic Juice,Bakery,17,False
4415,2024-02-19,Monday,5,Fresh Milk,Produce,27,False
4416,2024-02-19,Monday,6,Classic Rice,Bakery,48,False
4417,2024-02-19,Monday,7,Fresh Beans,Dairy,15,False
4418,2024-02-19,Monday,8,Premium Lettuce,Beverages,14,False
4419,2024-02-19,Monday,9,Organic Turkey,Dairy,34,False
4420,2024-02-19,Monday,10,Fresh Yogurt,Meat,7,False
4421,2024-02-19,Monday,11,Classic Spinach,Meat,22,False
4422,2024-02-19,Monday,12,Premium Pasta,Frozen,11,False
4423,2024-02-19,Monday,13,Organic Ice Cream,Meat,7,False
4424,2024-02-19,Monday,14,Organic Salmon,Dairy,28,False
4425,2024-02-19,Monday,15,Classic Bagel,Beverages,10,False
4426,2024-02-19,Monday,16,Fresh Rice,Frozen,23,False
4427,2024-02-19,Monday,17,Fresh Bagel,Dairy,34,False
4428,2024-02-19,Monday,18,Classic Tomato,Beverages,7,False
4429,2024-02-19,Monday,19,Premium Carrots,Beverages,32,False
4430,2024-02-19,Monday,20,Premium Turkey,Produce,17,False
4431,2024-02-19,Monday,21,Premium Cheese,Produce,11,False
4432,2024-02-19,Monday,22,Classic Cheddar,Meat,12,False
4433,2024-02-19,Monday,23,Fresh Mango,Dairy,7,False
4434,2024-02-19,Monday,24,Fresh Spinach,Produce,32,False
4435,2024-02-19,Monday,25,Premium Cheese,Frozen,13,False
4436,2024-02-19,Monday,26,Classic Onions,Beverages,33,False
4437,2024-02-19,Monday,27,Classic Yogurt,Dairy,47,False
4438,2024-02-19,Monday,28,Organic Bread,Bakery,47,False
4439,2024-02-19,Monday,29,Premium Beef,Bakery,24,False
4440,2024-02-19,Monday,30,Classic Carrots,Dairy,29,False
4441,2024-02-19,Monday,31,Premium Beef,Frozen,28,False
4442,2024-02-19,Monday,32,Premium Beans,Bakery,36,False
4443,2024-02-19,Monday,33,Premium Rice,Bakery,9,False
4444,2024-02-19,Monday,34,Classic Eggs,Frozen,20,False
4445,2024-02-19,Monday,35,Premium Mango,Frozen,9,False
4446,2024-02-19,Monday,36,Organic Chicken,Dairy,6,False
4447,2024-02-19,Monday,37,Premium Butter,Dairy,15,False
4448,2024-02-19,Monday,38,Fresh Pasta,Produce,22,False
4449,2024-02-19,Monday,39,Organic Spinach,Bakery,11,False
4450,2024-02-19,Monday,40,Classic Peppers,Beverages,5,False
4451,2024-02-19,Monday,41,Premium Salmon,Meat,25,False
4452,2024-02-19,Monday,42,Organic Cereal,Meat,29,False
4453,2024-02-19,Monday,43,Premium Turkey,Produce,19,False
4454,2024-02-19,Monday,44,Classic Beans,Frozen,15,False
4455,2024-02-19,Monday,45,Premium Pasta,Produce,31,False
4456,2024-02-19,Monday,46,Classic Fish,Dairy,20,False
4457,2024-02-19,Monday,47,Organic Cream,Dairy,46,False
4458,2024-02-19,Monday,48,Organic Bread,Dairy,45,False
4459,2024-02-19,Monday,49,Classic Mango,Produce,17,False
4460,2024-02-19,Monday,50,Fresh Turkey,Bakery,7,False
4461,2024-02-19,Monday,51,Fresh Chicken,Beverages,43,False
4462,2024-02-19,Monday,52,Fresh Eggs,Produce,30,False
4463,2024-02-19,Monday,53,Premium Spinach,Meat,34,False
4464,2024-02-19,Monday,54,Fresh Ice Cream,Bakery,6,False
4465,2024-02-19,Monday,55,Classic Pasta,Dairy,20,False
4466,2024-02-19,Monday,56,Organic Chicken,Frozen,27,False
4467,2024-02-19,Monday,57,Organic Chicken,Produce,13,False
4468,2024-02-19,Monday,58,Classic Orange,Beverages,44,False
4469,2024-02-19,Monday,59,Organic Spinach,Bakery,15,False
4470,2024-02-19,Monday,60,Organic Beef,Bakery,42,False
4471,2024-02-19,Monday,61,Classic Fish,Dairy,18,False
4472,2024-02-19,Monday,62,Classic Yogurt,Meat,33,False
4473,2024-02-19,Monday,63,Classic Peppers,Beverages,27,False
4474,2024-02-19,Monday,64,Classic Orange,Meat,10,False
4475,2024-02-19,Monday,65,Fresh Orange,Meat,4,False
4476,2024-02-19,Monday,66,Organic Beef,Beverages,11,False
4477,2024-02-19,Monday,67,Organic Turkey,Produce,26,False
4478,2024-02-19,Monday,68,Fresh Onions,Produce,19,False
4479,2024-02-19,Monday,69,Fresh Butter,Bakery,26,False
4480,2024-02-19,Monday,70,Fresh Orange,Beverages,13,False
4481,2024-02-19,Monday,71,Organic Milk,Beverages,6,False
4482,2024-02-19,Monday,72,Organic Beef,Frozen,28,False
4483,2024-02-19,Monday,73,Premium Cheese,Produce,8,False
4484,2024-02-19,Monday,74,Classic Bagel,Bakery,44,False
4485,2024-02-19,Monday,75,Premium Beef,Meat,25,False
4486,2024-02-19,Monday,76,Fresh Rice,Frozen,44,False
4487,2024-02-19,Monday,77,Premium Chicken,Frozen,26,False
4488,2024-02-19,Monday,78,Organic Rice,Dairy,28,False
4489,2024-02-19,Monday,79,Fresh Ice Cream,Meat,18,False
4490,2024-02-19,Monday,80,Classic Rice,Beverages,35,False
4491,2024-02-19,Monday,81,Organic Cheese,Beverages,11,False
4492,2024-02-19,Monday,82,Fresh Grapes,Dairy,27,False
4493,2024-02-19,Monday,83,Organic Lettuce,Produce,17,False
4494,2024-02-19,Monday,84,Fresh Pasta,Meat,18,False
4495,2024-02-19,Monday,85,Organic Peppers,Frozen,29,False
4496,2024-02-19,Monday,86,Premium Chicken,Dairy,7,False
4497,2024-02-19,Monday,87,Premium Bread,Frozen,25,False
4498,2024-02-19,Monday,88,Organic Rice,Frozen,12,False
4499,2024-02-19,Monday,89,Premium Butter,Bakery,23,False
4500,2024-02-19,Monday,90,Fresh Rice,Beverages,30,False
4501,2024-02-20,Tuesday,1,Fresh Grapes,Produce,28,False
4502,2024-02-20,Tuesday,2,Fresh Milk,Beverages,21,False
4503,2024-02-20,Tuesday,3,Organic Rice,Bakery,9,False
4504,2024-02-20,Tuesday,4,Classic Juice,Bakery,18,False
4505,2024-02-20,Tuesday,5,Fresh Milk,Produce,25,False
4506,2024-02-20,Tuesday,6,Classic Rice,Bakery,46,False
4507,2024-02-20,Tuesday,7,Fresh Beans,Dairy,14,False
4508,2024-02-20,Tuesday,8,Premium Lettuce,Beverages,12,False
4509,2024-02-20,Tuesday,9,Organic Turkey,Dairy,46,False
4510,2024-02-20,Tuesday,10,Fresh Yogurt,Meat,6,False
4511,2024-02-20,Tuesday,11,Classic Spinach,Meat,20,False
4512,2024-02-20,Tuesday,12,Premium Pasta,Frozen,10,False
4513,2024-02-20,Tuesday,13,Organic Ice Cream,Meat,5,False
4514,2024-02-20,Tuesday,14,Organic Salmon,Dairy,31,False
4515,2024-02-20,Tuesday,15,Classic Bagel,Beverages,6,False
4516,2024-02-20,Tuesday,16,Fresh Rice,Frozen,14,False
4517,2024-02-20,Tuesday,17,Fresh Bagel,Dairy,45,False
4518,2024-02-20,Tuesday,18,Classic Tomato,Beverages,8,False
4519,2024-02-20,Tuesday,19,Premium Carrots,Beverages,27,False
4520,2024-02-20,Tuesday,20,Premium Turkey,Produce,12,False
4521,2024-02-20,Tuesday,21,Premium Cheese,Produce,11,False
4522,2024-02-20,Tuesday,22,Classic Cheddar,Meat,9,False
4523,2024-02-20,Tuesday,23,Fresh Mango,Dairy,4,False
4524,2024-02-20,Tuesday,24,Fresh Spinach,Produce,35,False
4525,2024-02-20,Tuesday,25,Premium Cheese,Frozen,16,False
4526,2024-02-20,Tuesday,26,Classic Onions,Beverages,26,False
4527,2024-02-20,Tuesday,27,Classic Yogurt,Dairy,38,False
4528,2024-02-20,Tuesday,28,Organic Bread,Bakery,36,False
4529,2024-02-20,Tuesday,29,Premium Beef,Bakery,19,False
4530,2024-02-20,Tuesday,30,Classic Carrots,Dairy,33,False
4531,2024-02-20,Tuesday,31,Premium Beef,Frozen,32,False
4532,2024-02-20,Tuesday,32,Premium Beans,Bakery,34,False
4533,2024-02-20,Tuesday,33,Premium Rice,Bakery,10,False
4534,2024-02-20,Tuesday,34,Classic Eggs,Frozen,21,False
4535,2024-02-20,Tuesday,35,Premium Mango,Frozen,8,False
4536,2024-02-20,Tuesday,36,Organic Chicken,Dairy,6,False
4537,2024-02-20,Tuesday,37,Premium Butter,Dairy,15,False
4538,2024-02-20,Tuesday,38,Fresh Pasta,Produce,15,False
4539,2024-02-20,Tuesday,39,Organic Spinach,Bakery,15,False
4540,2024-02-20,Tuesday,40,Classic Peppers,Beverages,7,False
4541,2024-02-20,Tuesday,41,Premium Salmon,Meat,18,False
4542,2024-02-20,Tuesday,42,Organic Cereal,Meat,19,False
4543,2024-02-20,Tuesday,43,Premium Turkey,Produce,21,False
4544,2024-02-20,Tuesday,44,Classic Beans,Frozen,16,False
4545,2024-02-20,Tuesday,45,Premium Pasta,Produce,24,False
4546,2024-02-20,Tuesday,46,Classic Fish,Dairy,15,False
4547,2024-02-20,Tuesday,47,Organic Cream,Dairy,33,False
4548,2024-02-20,Tuesday,48,Organic Bread,Dairy,30,False
4549,2024-02-20,Tuesday,49,Classic Mango,Produce,13,False
4550,2024-02-20,Tuesday,50,Fresh Turkey,Bakery,10,False
4551,2024-02-20,Tuesday,51,Fresh Chicken,Beverages,37,False
4552,2024-02-20,Tuesday,52,Fresh Eggs,Produce,37,False
4553,2024-02-20,Tuesday,53,Premium Spinach,Meat,41,False
4554,2024-02-20,Tuesday,54,Fresh Ice Cream,Bakery,4,False
4555,2024-02-20,Tuesday,55,Classic Pasta,Dairy,22,False
4556,2024-02-20,Tuesday,56,Organic Chicken,Frozen,29,False
4557,2024-02-20,Tuesday,57,Organic Chicken,Produce,9,False
4558,2024-02-20,Tuesday,58,Classic Orange,Beverages,25,False
4559,2024-02-20,Tuesday,59,Organic Spinach,Bakery,12,False
4560,2024-02-20,Tuesday,60,Organic Beef,Bakery,33,False
4561,2024-02-20,Tuesday,61,Classic Fish,Dairy,17,False
4562,2024-02-20,Tuesday,62,Classic Yogurt,Meat,26,False
4563,2024-02-20,Tuesday,63,Classic Peppers,Beverages,22,False
4564,2024-02-20,Tuesday,64,Classic Orange,Meat,10,False
4565,2024-02-20,Tuesday,65,Fresh Orange,Meat,4,False
4566,2024-02-20,Tuesday,66,Organic Beef,Beverages,10,False
4567,2024-02-20,Tuesday,67,Organic Turkey,Produce,36,False
4568,2024-02-20,Tuesday,68,Fresh Onions,Produce,13,False
4569,2024-02-20,Tuesday,69,Fresh Butter,Bakery,22,False
4570,2024-02-20,Tuesday,70,Fresh Orange,Beverages,10,False
4571,2024-02-20,Tuesday,71,Organic Milk,Beverages,6,False
4572,2024-02-20,Tuesday,72,Organic Beef,Frozen,26,False
4573,2024-02-20,Tuesday,73,Premium Cheese,Produce,12,False
4574,2024-02-20,Tuesday,74,Classic Bagel,Bakery,36,False
4575,2024-02-20,Tuesday,75,Premium Beef,Meat,35,False
4576,2024-02-20,Tuesday,76,Fresh Rice,Frozen,47,False
4577,2024-02-20,Tuesday,77,Premium Chicken,Frozen,32,False
4578,2024-02-20,Tuesday,78,Organic Rice,Dairy,30,False
4579,2024-02-20,Tuesday,79,Fresh Ice Cream,Meat,28,False
4580,2024-02-20,Tuesday,80,Classic Rice,Beverages,29,False
4581,2024-02-20,Tuesday,81,Organic Cheese,Beverages,16,False
4582,2024-02-20,Tuesday,82,Fresh Grapes,Dairy,26,False
4583,2024-02-20,Tuesday,83,Organic Lettuce,Produce,17,False
4584,2024-02-20,Tuesday,84,Fresh Pasta,Meat,11,False
4585,2024-02-20,Tuesday,85,Organic Peppers,Frozen,30,False
4586,2024-02-20,Tuesday,86,Premium Chicken,Dairy,8,False
4587,2024-02-20,Tuesday,87,Premium Bread,Frozen,15,False
4588,2024-02-20,Tuesday,88,Organic Rice,Frozen,11,False
4589,2024-02-20,Tuesday,89,Premium Butter,Bakery,15,False
4590,2024-02-20,Tuesday,90,Fresh Rice,Beverages,45,False
4591,2024-02-21,Wednesday,1,Fresh Grapes,Produce,26,False
4592,2024-02-21,Wednesday,2,Fresh Milk,Beverages,23,False
4593,2024-02-21,Wednesday,3,Organic Rice,Bakery,9,False
4594,2024-02-21,Wednesday,4,Classic Juice,Bakery,17,False
4595,2024-02-21,Wednesday,5,Fresh Milk,Produce,20,False
4596,2024-02-21,Wednesday,6,Classic Rice,Bakery,50,False
4597,2024-02-21,Wednesday,7,Fresh Beans,Dairy,9,False
4598,2024-02-21,Wednesday,8,Premium Lettuce,Beverages,13,False
4599,2024-02-21,Wednesday,9,Organic Turkey,Dairy,48,False
4600,2024-02-21,Wednesday,10,Fresh Yogurt,Meat,7,False
4601,2024-02-21,Wednesday,11,Classic Spinach,Meat,21,False
4602,2024-02-21,Wednesday,12,Premium Pasta,Frozen,12,False
4603,2024-02-21,Wednesday,13,Organic Ice Cream,Meat,4,False
4604,2024-02-21,Wednesday,14,Organic Salmon,Dairy,21,False
4605,2024-02-21,Wednesday,15,Classic Bagel,Beverages,9,False
4606,2024-02-21,Wednesday,16,Fresh Rice,Frozen,17,False
4607,2024-02-21,Wednesday,17,Fresh Bagel,Dairy,43,False
4608,2024-02-21,Wednesday,18,Classic Tomato,Beverages,7,False
4609,2024-02-21,Wednesday,19,Premium Carrots,Beverages,23,False
4610,2024-02-21,Wednesday,20,Premium Turkey,Produce,17,False
4611,2024-02-21,Wednesday,21,Premium Cheese,Produce,14,False
4612,2024-02-21,Wednesday,22,Classic Cheddar,Meat,8,False
4613,2024-02-21,Wednesday,23,Fresh Mango,Dairy,7,False
4614,2024-02-21,Wednesday,24,Fresh Spinach,Produce,27,False
4615,2024-02-21,Wednesday,25,Premium Cheese,Frozen,16,False
4616,2024-02-21,Wednesday,26,Classic Onions,Beverages,29,False
4617,2024-02-21,Wednesday,27,Classic Yogurt,Dairy,41,False
4618,2024-02-21,Wednesday,28,Organic Bread,Bakery,32,False
4619,2024-02-21,Wednesday,29,Premium Beef,Bakery,27,False
4620,2024-02-21,Wednesday,30,Classic Carrots,Dairy,31,False
4621,2024-02-21,Wednesday,31,Premium Beef,Frozen,30,False
4622,2024-02-21,Wednesday,32,Premium Beans,Bakery,34,False
4623,2024-02-21,Wednesday,33,Premium Rice,Bakery,8,False
4624,2024-02-21,Wednesday,34,Classic Eggs,Frozen,24,False
4625,2024-02-21,Wednesday,35,Premium Mango,Frozen,8,False
4626,2024-02-21,Wednesday,36,Organic Chicken,Dairy,6,False
4627,2024-02-21,Wednesday,37,Premium Butter,Dairy,14,False
4628,2024-02-21,Wednesday,38,Fresh Pasta,Produce,16,False
4629,2024-02-21,Wednesday,39,Organic Spinach,Bakery,13,False
4630,2024-02-21,Wednesday,40,Classic Peppers,Beverages,6,False
4631,2024-02-21,Wednesday,41,Premium Salmon,Meat,19,False
4632,2024-02-21,Wednesday,42,Organic Cereal,Meat,28,False
4633,2024-02-21,Wednesday,43,Premium Turkey,Produce,22,False
4634,2024-02-21,Wednesday,44,Classic Beans,Frozen,9,False
4635,2024-02-21,Wednesday,45,Premium Pasta,Produce,32,False
4636,2024-02-21,Wednesday,46,Classic Fish,Dairy,27,False
4637,2024-02-21,Wednesday,47,Organic Cream,Dairy,40,False
4638,2024-02-21,Wednesday,48,Organic Bread,Dairy,41,False
4639,2024-02-21,Wednesday,49,Classic Mango,Produce,15,False
4640,2024-02-21,Wednesday,50,Fresh Turkey,Bakery,8,False
4641,2024-02-21,Wednesday,51,Fresh Chicken,Beverages,37,False
4642,2024-02-21,Wednesday,52,Fresh Eggs,Produce,38,False
4643,2024-02-21,Wednesday,53,Premium Spinach,Meat,41,False
4644,2024-02-21,Wednesday,54,Fresh Ice Cream,Bakery,7,False
4645,2024-02-21,Wednesday,55,Classic Pasta,Dairy,16,False
4646,2024-02-21,Wednesday,56,Organic Chicken,Frozen,27,False
4647,2024-02-21,Wednesday,57,Organic Chicken,Produce,10,False
4648,2024-02-21,Wednesday,58,Classic Orange,Beverages,42,False
4649,2024-02-21,Wednesday,59,Organic Spinach,Bakery,15,False
4650,2024-02-21,Wednesday,60,Organic Beef,Bakery,26,False
4651,2024-02-21,Wednesday,61,Classic Fish,Dairy,21,False
4652,2024-02-21,Wednesday,62,Classic Yogurt,Meat,33,False
4653,2024-02-21,Wednesday,63,Classic Peppers,Beverages,16,False
4654,2024-02-21,Wednesday,64,Classic Orange,Meat,13,False
4655,2024-02-21,Wednesday,65,Fresh Orange,Meat,5,False
4656,2024-02-21,Wednesday,66,Organic Beef,Beverages,9,False
4657,2024-02-21,Wednesday,67,Organic Turkey,Produce,38,False
4658,2024-02-21,Wednesday,68,Fresh Onions,Produce,14,False
4659,2024-02-21,Wednesday,69,Fresh Butter,Bakery,38,False
4660,2024-02-21,Wednesday,70,Fresh Orange,Beverages,15,False
4661,2024-02-21,Wednesday,71,Organic Milk,Beverages,7,False
4662,2024-02-21,Wednesday,72,Organic Beef,Frozen,37,False
4663,2024-02-21,Wednesday,73,Premium Cheese,Produce,10,False
4664,2024-02-21,Wednesday,74,Classic Bagel,Bakery,34,False
4665,2024-02-21,Wednesday,75,Premium Beef,Meat,22,False
4666,2024-02-21,Wednesday,76,Fresh Rice,Frozen,42,False
4667,2024-02-21,Wednesday,77,Premium Chicken,Frozen,36,False
4668,2024-02-21,Wednesday,78,Organic Rice,Dairy,22,False
4669,2024-02-21,Wednesday,79,Fresh Ice Cream,Meat,25,False
4670,2024-02-21,Wednesday,80,Classic Rice,Beverages,26,False
4671,2024-02-21,Wednesday,81,Organic Cheese,Beverages,12,False
4672,2024-02-21,Wednesday,82,Fresh Grapes,Dairy,21,False
4673,2024-02-21,Wednesday,83,Organic Lettuce,Produce,16,False
4674,2024-02-21,Wednesday,84,Fresh Pasta,Meat,19,False
4675,2024-02-21,Wednesday,85,Organic Peppers,Frozen,34,False
4676,2024-02-21,Wednesday,86,Premium Chicken,Dairy,10,False
4677,2024-02-21,Wednesday,87,Premium Bread,Frozen,20,False
4678,2024-02-21,Wednesday,88,Organic Rice,Frozen,9,False
4679,2024-02-21,Wednesday,89,Premium Butter,Bakery,17,False
4680,2024-02-21,Wednesday,90,Fresh Rice,Beverages,44,False
4681,2024-02-22,Thursday,1,Fresh Grapes,Produce,23,False
4682,2024-02-22,Thursday,2,Fresh Milk,Beverages,27,False
4683,2024-02-22,Thursday,3,Organic Rice,Bakery,5,False
4684,2024-02-22,Thursday,4,Classic Juice,Bakery,16,False
4685,2024-02-22,Thursday,5,Fresh Milk,Produce,20,False
4686,2024-02-22,Thursday,6,Classic Rice,Bakery,32,False
4687,2024-02-22,Thursday,7,Fresh Beans,Dairy,11,False
4688,2024-02-22,Thursday,8,Premium Lettuce,Beverages,18,False
4689,2024-02-22,Thursday,9,Organic Turkey,Dairy,38,False
4690,2024-02-22,Thursday,10,Fresh Yogurt,Meat,9,False
4691,2024-02-22,Thursday,11,Classic Spinach,Meat,13,False
4692,2024-02-22,Thursday,12,Premium Pasta,Frozen,8,False
4693,2024-02-22,Thursday,13,Organic Ice Cream,Meat,6,False
4694,2024-02-22,Thursday,14,Organic Salmon,Dairy,23,False
4695,2024-02-22,Thursday,15,Classic Bagel,Beverages,10,False
4696,2024-02-22,Thursday,16,Fresh Rice,Frozen,21,False
4697,2024-02-22,Thursday,17,Fresh Bagel,Dairy,47,False
4698,2024-02-22,Thursday,18,Classic Tomato,Beverages,8,False
4699,2024-02-22,Thursday,19,Premium Carrots,Beverages,28,False
4700,2024-02-22,Thursday,20,Premium Turkey,Produce,13,False
4701,2024-02-22,Thursday,21,Premium Cheese,Produce,15,False
4702,2024-02-22,Thursday,22,Classic Cheddar,Meat,10,False
4703,2024-02-22,Thursday,23,Fresh Mango,Dairy,5,False
4704,2024-02-22,Thursday,24,Fresh Spinach,Produce,23,False
4705,2024-02-22,Thursday,25,Premium Cheese,Frozen,9,False
